Temperature,Experimental Group,Use Case,Sentence,Objective,Pattern,Accuracy,Min,Max,Precision,Count
UCR26b,treatment,UC1-Mobile,2.0,ia,2.0,0.5707032829523087,0.5118990540504456,0.6498050093650818,0.9316227982117802,12
UCR26b,treatment,UC1-Mobile,3.0,ay,1.0,0.879303248723348,0.8359382152557373,0.8940473794937134,0.97993039654216,15
UCR26b,treatment,UC1-Mobile,3.0,c,1.0,0.8731613144988105,0.8245642781257629,0.9325522184371948,0.9640725667687184,42
UCR26b,treatment,UC1-Mobile,3.0,i,2.0,0.8559066587024264,0.8471298813819885,0.8943867683410645,0.9851162967199065,9
UCR26b,treatment,UC1-Mobile,3.0,ia,2.0,0.7887257019678752,0.7714163064956665,0.9004025459289551,0.9546572922162944,15
UCR26b,treatment,UC1-Mobile,4.0,ay,1.0,0.9205193258821964,0.8992202877998352,0.9367654323577881,0.9914306617442885,16
UCR26b,treatment,UC1-Mobile,4.0,c,1.0,0.8775368187162611,0.7715739011764526,0.9244281053543091,0.9631237347896071,45
UCR26b,treatment,UC1-Mobile,4.0,i,2.0,0.9318612158298493,0.902980625629425,0.9467443227767944,0.9866093652292235,10
UCR26b,treatment,UC1-Mobile,4.0,ia,2.0,0.797352687517802,0.7714163064956665,0.9024895429611206,0.9463046587975061,15
UCR26b,treatment,UC1-Mobile,5.0,ay,1.0,0.990769871075948,0.9836891889572144,0.9933446645736694,0.9955803247195781,15
UCR26b,treatment,UC1-Mobile,5.0,c,1.0,0.9941636045773824,0.9606293439865112,1.0,0.9869465241245544,15
UCR26b,treatment,UC1-Mobile,5.0,i,2.0,0.9757624311106545,0.9756349325180054,0.976233184337616,0.9998590274816753,14
UCR26b,treatment,UC1-Mobile,5.0,ia,2.0,0.8465856075286865,0.8087936639785767,0.9903379678726196,0.9255944864598824,15
UCR26b,treatment,UC1-Mobile,6.0,ay,3.0,0.7494134157896042,0.6657351851463318,0.9921550750732422,0.8381583992673542,4
UCR26b,treatment,UC1-Mobile,6.0,c,1.0,0.8178046902020772,0.7565919756889343,0.8421480655670166,0.9761509279603453,15
UCR26b,treatment,UC1-Mobile,6.0,i,1.0,0.7940429363931928,0.7399677038192749,0.9718304872512817,0.9206881031302169,14
UCR26b,treatment,UC1-Mobile,7.0,ay,3.0,0.5459264516830444,0.5459264516830444,0.5459264516830444,,1
UCR26b,treatment,UC1-Mobile,7.0,c,1.0,0.9947580099105835,0.988350510597229,1.0,0.9944039549157636,15
UCR26b,treatment,UC1-Mobile,8.0,ay,1.0,0.9932821869850159,0.9931666851043701,0.9943217039108276,0.9996347509831265,10
UCR26b,treatment,UC1-Mobile,8.0,c,1.0,0.9956715027491252,0.9636963605880737,0.9979554414749146,0.9911543433512595,15
UCR26b,treatment,UC1-Mobile,9.0,ay,1.0,0.9776588538113762,0.9041941165924072,0.9965642094612122,0.9723675789095755,17
UCR26b,treatment,UC1-Mobile,9.0,c,1.0,0.9281088511149089,0.9019665718078613,1.00000011920929,0.9551263486840812,15
UCR26b,treatment,UC2-Health,1.0,c,1.0,1.000000238418579,1.000000238418579,1.000000238418579,1.0,15
UCR26b,treatment,UC2-Health,1.0,pr,1.0,0.9995252192020416,0.9990504384040833,1.0,0.9995041076295917,12
UCR26b,treatment,UC2-Health,2.0,ay,1.0,0.956733226776123,0.9023845195770264,0.9606152772903442,0.9849648830092854,15
UCR26b,treatment,UC2-Health,3.0,ay,1.0,0.9444643259048462,0.9444643259048462,0.9444643259048462,1.0,15
UCR26b,treatment,UC2-Health,3.0,c,1.0,0.9277596473693848,0.9277596473693848,0.9277596473693848,1.0,15
UCR26b,treatment,UC2-Health,3.0,pr,1.0,0.9214970469474792,0.9214970469474792,0.9214970469474792,1.0,14
UCR26b,treatment,UC2-Health,4.0,c,1.0,0.9739516377449036,0.9739516377449036,0.9739516377449036,1.0,15
UCR26b,treatment,UC2-Health,5.0,ay,1.0,0.887238343556722,0.8619820475578308,0.9382248520851135,0.9806410109731581,15
UCR26b,treatment,UC2-Health,5.0,c,1.0,0.8786900639533997,0.6541755199432373,0.9945722818374634,0.872251745049856,44
UCR26b,treatment,UC2-Health,5.0,pr,1.0,0.9242779546313815,0.8808963298797607,0.9617969989776611,0.9605802374100395,9
UCR26b,treatment,UC2-Health,6.0,ay,1.0,0.9936471700668335,0.9913676977157593,0.9970663785934448,0.9971102413659304,15
UCR26b,treatment,UC2-Health,6.0,c,1.0,0.9805793364842735,0.9417377710342407,1.00000011920929,0.9715708850829082,15
UCR26b,treatment,UC2-Health,8.0,ay,1.0,0.9953274051348369,0.9840869307518005,0.9999998807907104,0.9956304486544273,15
UCR26b,treatment,UC2-Health,8.0,c,1.0,0.990628965695699,0.986818790435791,0.9955431222915649,0.99649565060262,15
UCR26b,treatment,UC2-Health,8.0,pr,1.0,0.9779765248298645,0.9392321109771729,1.0,0.9803311404711854,10
UCR26b,treatment,UC2-Health,9.0,ay,1.0,0.9998099406560267,0.9971474409103394,1.00000011920929,0.9992634416304051,15
UCR26b,treatment,UC2-Health,9.0,c,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,15
UCR26b,treatment,UC2-Health,9.0,pr,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,15
UCR26b,treatment,UC2-Mobile,1.0,ay,1.0,0.9929591457049052,0.9801165461540222,1.00000011920929,0.9944982871062981,15
UCR26b,treatment,UC2-Mobile,1.0,c,1.0,0.9994086265563965,0.999336838722229,1.0,0.999804772666606,15
UCR26b,treatment,UC2-Mobile,1.0,ia,2.0,0.9174576044082642,0.9136110544204712,0.9372559785842896,0.9915292077581754,15
UCR26b,treatment,UC2-Mobile,2.0,c,1.0,0.9347272400672619,0.8401103615760803,0.9990568161010742,0.9232377472006181,26
UCR26b,treatment,UC2-Mobile,2.0,ia,2.0,0.9524785280227661,0.9524785280227661,0.9524785280227661,1.0,15
UCR26b,treatment,UC2-Mobile,3.0,c,1.0,0.942812904715538,0.8410544395446777,0.9994807243347168,0.925422410394251,24
UCR26b,treatment,UC2-Mobile,3.0,ia,2.0,0.9524785280227661,0.9524785280227661,0.9524785280227661,1.0,15
UCR26b,treatment,UC2-Mobile,4.0,ay,1.0,0.8814357982741462,0.8686826229095459,0.9023004770278931,0.9914191695922273,18
UCR26b,treatment,UC2-Mobile,4.0,c,1.0,0.8923208773136139,0.7923914194107056,0.9925417304039001,0.8983616283279501,30
UCR26b,treatment,UC2-Mobile,4.0,ia,2.0,0.8543493628501893,0.8435777425765991,0.9136110544204712,0.9777529356053255,10
UCR26b,treatment,UC2-Mobile,5.0,ay,3.0,0.8332180678844452,0.6691016554832458,0.9973344802856445,0.7679043437742079,2
UCR26b,treatment,UC2-Mobile,5.0,c,1.0,0.8404330452283223,0.7922682762145996,0.9630249738693237,0.9477758315953282,15
UCR26b,treatment,UC2-Mobile,5.0,i,1.0,0.8489413942609515,0.7399677038192749,0.9718304872512817,0.8882022075313434,14
UCR26b,treatment,UC2-Mobile,6.0,c,1.0,0.920172568410635,0.644514799118042,1.00000011920929,0.8936996328133973,16
UCR26b,treatment,UC2-Mobile,6.0,i,1.0,0.8088019436055963,0.799403727054596,0.9027841091156006,0.9688296420018235,11
UCR26b,treatment,UC2-Mobile,7.0,c,1.0,0.9998674790064493,0.9996024370193481,1.0,0.9998060091290901,15
UCR26b,treatment,UC2-Mobile,7.0,i,1.0,0.9858013391494751,0.9858013391494751,0.9858013391494751,1.0,14
UCR26b,treatment,UC2-Mobile,8.0,ay,1.0,0.924896294871966,0.87738037109375,0.9720655083656311,0.9507300362013031,12
UCR26b,treatment,UC2-Mobile,8.0,c,1.0,0.808407119342259,0.6711790561676025,0.9358049035072327,0.9064599180945001,21
UCR26b,treatment,UC2-Mobile,9.0,ay,1.0,0.977118452390035,0.9761606454849243,0.9775973558425903,0.999170514888254,3
UCR26b,treatment,UC2-Mobile,9.0,c,1.0,0.9971194823582967,0.9968420267105103,0.9981803297996521,0.9995858813273736,15
UCR26b,treatment,UC2-Mobile,10.0,ay,1.0,0.9913034876187642,0.9770542979240417,0.9969068169593811,0.9926287272188344,15
UCR26b,treatment,UC2-Mobile,10.0,c,1.0,0.858443021774292,0.7627116441726685,0.9992440342903137,0.881360614518506,15
UCR26b,treatment,UC2-Mobile,10.0,i,2.0,0.9375592378469614,0.8356642723083496,0.9813356399536133,0.9405606687977233,13
UCR26b,treatment,UC3-Health,1.0,ay,2.0,1.0,1.0,1.0,1.0,15
UCR26b,treatment,UC3-Health,1.0,c,1.0,0.6170016262266371,0.5724014639854431,0.7330798506736755,0.9678541407160527,18
UCR26b,treatment,UC3-Health,1.0,i,2.0,0.6337665766477585,0.5345656871795654,0.6903717517852783,0.9452321198199494,8
UCR26b,treatment,UC3-Health,1.0,ia,2.0,0.989238440990448,0.989238440990448,0.989238440990448,1.0,15
UCR26b,treatment,UC3-Health,2.0,c,1.0,0.9797771692276,0.9797171354293823,0.9798672199249268,0.9999238932700131,15
UCR26b,treatment,UC3-Health,2.0,i,1.0,0.9665615558624268,0.9665615558624268,0.9665615558624268,1.0,15
UCR26b,treatment,UC3-Health,3.0,c,1.0,1.000000238418579,1.000000238418579,1.000000238418579,1.0,15
UCR26b,treatment,UC3-Health,3.0,i,1.0,1.00000011920929,1.00000011920929,1.00000011920929,1.0,15
UCR26b,treatment,UC3-Health,4.0,ay,1.0,0.9900473992029826,0.9840167760848999,0.9904781579971313,0.9983316783640295,15
UCR26b,treatment,UC3-Health,4.0,c,1.0,0.9865013957023621,0.9865013957023621,0.9865013957023621,1.0,15
UCR26b,treatment,UC3-Health,4.0,i,1.0,0.9757967591285706,0.9757967591285706,0.9757967591285706,1.0,15
UCR26b,treatment,UC3-Health,4.0,pr,1.0,0.9737535119056702,0.9737535119056702,0.9737535119056702,1.0,6
UCR26b,treatment,UC3-Health,5.0,ay,1.0,0.853654252158271,0.6707220673561096,1.0,0.8332636374498041,27
UCR26b,treatment,UC3-Health,5.0,c,1.0,0.820407956838608,0.6583083868026733,1.00000011920929,0.8285032757618761,32
UCR26b,treatment,UC3-Health,5.0,i,2.0,0.8100870911564145,0.6100730299949646,0.9815797805786133,0.8123366142003099,28
UCR26b,treatment,UC3-Health,6.0,ay,1.0,0.9424967074394226,0.8948503136634827,0.975725531578064,0.9611333053159675,25
UCR26b,treatment,UC3-Health,6.0,c,1.0,0.9629705309867859,0.9585291147232056,0.9877638816833496,0.9899306282457739,15
UCR26b,treatment,UC3-Health,6.0,i,2.0,0.9724461634953817,0.9611096382141113,0.9744951725006104,0.9956016665053883,15
UCR26b,treatment,UC3-Health,7.0,ay,1.0,0.9932464838027955,0.9887441396713257,1.0,0.9942922370515546,15
UCR26b,treatment,UC3-Health,7.0,c,1.0,0.9999817053476969,0.9997255802154541,1.0,0.9999291451163056,15
UCR26b,treatment,UC3-Health,7.0,i,1.0,0.9807794690132141,0.9772951006889343,0.9831023812294006,0.9970551712856937,15
UCR26b,treatment,UC3-Health,7.0,pr,1.0,0.9991733431816101,0.9991733431816101,0.9991733431816101,1.0,15
UCR26b,treatment,UC3-Health,8.0,c,1.0,0.7932049632072449,0.7932049632072449,0.7932049632072449,1.0,15
UCR26b,treatment,UC3-Health,8.0,i,2.0,0.7793891787528991,0.7666172981262207,0.8033469915390015,0.9823497902008176,15
UCR26b,treatment,UC3-Health,9.0,a,3.0,0.7838305513064067,0.7431795597076416,0.8113744854927063,0.9656289381103609,15
UCR26b,treatment,UC3-Health,9.0,i,1.0,0.9533585906028748,0.9533585906028748,0.9533585906028748,,1
UCR26b,treatment,UC3-Health,10.0,ay,1.0,1.0,1.0,1.0,1.0,15
UCR26b,treatment,UC3-Health,10.0,c,1.0,0.9997943639755249,0.9997943639755249,0.9997943639755249,1.0,15
UCR26b,treatment,UC3-Health,10.0,i,1.0,0.9692506392796835,0.9670542478561401,1.00000011920929,0.9914934125948639,15
UCR26b,treatment,UC3-Health,10.0,pr,1.0,0.9990222454071045,0.9990222454071045,0.9990222454071045,,1
UCR26b,treatment,UC3-Health,11.0,ay,1.0,0.988128662109375,0.988128662109375,0.988128662109375,1.0,15
UCR26b,treatment,UC3-Health,11.0,c,1.0,0.9722894430160522,0.9722894430160522,0.9722894430160522,1.0,15
UCR26b,treatment,UC3-Health,12.0,ay,1.0,1.00000011920929,1.00000011920929,1.00000011920929,1.0,14
UCR26b,treatment,UC3-Health,12.0,c,1.0,1.00000011920929,1.00000011920929,1.00000011920929,1.0,15
UCR26b,treatment,UC3-Health,12.0,i,1.0,0.9839134812355042,0.9839134812355042,0.9839134812355042,1.0,15
UCR26b,treatment,UC3-Health,12.0,pr,1.0,0.999174177646637,0.999174177646637,0.999174177646637,1.0,9
UCR26b,treatment,UC3-Health,13.0,ay,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,14
UCR26b,treatment,UC3-Health,13.0,c,1.0,0.999656081199646,0.999656081199646,0.999656081199646,1.0,15
UCR26b,treatment,UC3-Health,13.0,i,1.0,0.9839827299118042,0.9836198091506958,0.9863417148590088,0.9990422545377203,15
UCR26b,treatment,UC3-Health,13.0,pr,1.0,0.9990066885948181,0.9990066885948181,0.9990066885948181,1.0,14
UCR26b,treatment,UC3-Health,14.0,ay,1.0,0.8480957428614299,0.8247697949409485,0.8834285736083984,0.9846181929695931,15
UCR26b,treatment,UC3-Health,14.0,c,1.0,0.6738472819328308,0.6482486128807068,0.6758928298950195,0.9928752229455935,15
UCR26b,treatment,UC3-Health,14.0,i,2.0,0.8505502899487813,0.8265491724014282,0.9283276796340942,0.9753919358649631,15
UCR26b,treatment,UC3-Health,14.0,pr,1.0,0.8647101362546284,0.8511343598365784,0.9941023588180542,0.9640401647780794,15
UCR26c,control,UC1-Health,1.0,ia,2.0,0.7245389620463053,0.6676716208457947,0.7864193320274353,0.9655014607873398,15
UCR26c,control,UC1-Health,2.0,ay,2.0,0.8137500352329678,0.7106834650039673,0.8273729681968689,0.9613005312358239,9
UCR26c,control,UC1-Health,2.0,ia,2.0,0.5668655775842213,0.539839506149292,0.6744367480278015,0.9549687443156385,21
UCR26c,control,UC1-Health,3.0,ay,1.0,0.9544556935628256,0.9354308843612671,0.9665565490722656,0.9846061648047552,15
UCR26c,control,UC1-Health,3.0,c,1.0,0.9745192527770996,0.9734367728233337,0.9751325249671936,0.9991524107807361,5
UCR26c,control,UC1-Health,3.0,i,2.0,0.7118926698511298,0.6942328214645386,0.8786776065826416,0.961192980711594,22
UCR26c,control,UC1-Health,3.0,pr,1.0,0.8946518898010254,0.8713292479515076,0.9178239703178406,0.9750891980076175,4
UCR26c,control,UC1-Health,4.0,ay,1.0,0.9752203171903436,0.9612430334091187,0.9805954098701477,0.9948060564999179,11
UCR26c,control,UC1-Health,4.0,c,1.0,0.7071386575698853,0.7071386575698853,0.7071386575698853,,1
UCR26c,control,UC1-Health,5.0,ay,1.0,0.9221719185511271,0.9008169174194336,0.9331826567649841,0.9918776142191985,15
UCR26c,control,UC1-Health,5.0,c,1.0,0.9302911639213562,0.9127987027168274,0.9367930889129639,0.9901419511817405,5
UCR26c,control,UC1-Health,5.0,i,2.0,0.7732760595238727,0.5726673603057861,0.8733221888542175,0.9022388003701148,23
UCR26c,control,UC1-Health,6.0,ay,1.0,0.9323214760848454,0.9272189140319824,0.9380829930305481,0.9960228967108546,14
UCR26c,control,UC1-Health,6.0,i,2.0,0.8122082451979319,0.7651392221450806,0.8310515284538269,0.9760940895016793,6
UCR26c,control,UC1-Health,7.0,ay,1.0,0.9200722773869833,0.8898852467536926,0.9280049800872803,0.9907000552456331,15
UCR26c,control,UC1-Health,7.0,i,2.0,0.777356883684794,0.6994414329528809,0.9138004779815674,0.9230447055168465,75
UCR26c,control,UC1-Health,8.0,ay,1.0,0.9552196741104126,0.951980471611023,0.9603501558303833,0.9958983812681025,15
UCR26c,control,UC1-Health,8.0,c,1.0,0.997263741493225,0.9939669370651245,0.9982913732528687,0.9981458367508409,5
UCR26c,control,UC1-Health,8.0,i,2.0,0.9317047238349915,0.9292958378791809,0.9323069453239441,0.9987532830741337,15
UCR26c,control,UC1-Health,8.0,pr,1.0,0.9365772902965546,0.9254369735717773,0.9477176070213318,0.9842452129986883,2
UCR26c,control,UC1-Health,9.0,ay,1.0,0.9217631161212921,0.8576840162277222,0.9595085382461548,0.9744649828985967,30
UCR26c,control,UC1-Health,9.0,c,1.0,0.9799192588904808,0.8519001007080078,0.9970552921295166,0.9720589872482418,29
UCR26c,control,UC1-Health,9.0,i,3.0,0.879006814956665,0.8208793997764587,0.9777718782424927,0.9464447307140521,15
UCR26c,control,UC1-Health,10.0,ay,1.0,0.8910111784934998,0.8213825225830078,0.9606398344039917,0.9015302104815728,2
UCR26c,control,UC1-Health,10.0,c,1.0,0.9227166771888733,0.7961416840553284,0.9872716665267944,0.928363740192904,13
UCR26c,control,UC1-Mobile,1.0,ay,1.0,0.8831234415372212,0.7881102561950684,0.9411294460296631,0.9387737949133204,15
UCR26c,control,UC1-Mobile,1.0,c,1.0,0.9371389190355937,0.8168299198150635,0.9517232179641724,0.9655741751370418,15
UCR26c,control,UC1-Mobile,1.0,i,2.0,0.7785814126332601,0.7084214687347412,0.8564361929893494,0.9411184260258755,15
UCR26c,control,UC1-Mobile,1.0,ia,2.0,0.43197624683380126,0.4195209145545959,0.4714266061782837,0.9795885609514837,15
UCR26c,control,UC1-Mobile,2.0,ay,1.0,0.9304142196973165,0.8155543804168701,0.968830406665802,0.9430599122639025,15
UCR26c,control,UC1-Mobile,2.0,c,1.0,0.9642965078353882,0.80946946144104,0.9993261098861694,0.9413921667071542,15
UCR26c,control,UC1-Mobile,2.0,ia,2.0,0.4373765651668821,0.3739933371543884,0.5665022730827332,0.9476094712424182,14
UCR26c,control,UC1-Mobile,3.0,ay,1.0,0.8652112642923991,0.7922221422195435,0.8867908120155334,0.9766488164617877,15
UCR26c,control,UC1-Mobile,3.0,c,1.0,0.7306868433952332,0.6106357574462891,0.8828508257865906,0.9236985244664231,24
UCR26c,control,UC1-Mobile,3.0,i,2.0,0.6962092052335325,0.5077603459358215,0.8537169098854065,0.9124249350603649,23
UCR26c,control,UC1-Mobile,3.0,ia,2.0,0.5109835845582625,0.4404997825622559,0.5607226490974426,0.9633881446606424,17
UCR26c,control,UC1-Mobile,4.0,ay,1.0,0.9227614743368966,0.8212075233459473,0.9624379873275757,0.96448289253661,14
UCR26c,control,UC1-Mobile,4.0,c,1.0,0.7333077698945999,0.6153355836868286,0.8585280776023865,0.9166218710016198,20
UCR26c,control,UC1-Mobile,4.0,i,2.0,0.7655445702614323,0.501960813999176,0.9185062646865845,0.9113551000756047,31
UCR26c,control,UC1-Mobile,4.0,ia,2.0,0.5221642851829529,0.4353488683700562,0.6177774667739868,0.9469576858716106,21
UCR26c,control,UC1-Mobile,5.0,ay,1.0,0.9311343669891358,0.8904407620429993,0.971898078918457,0.9689655445157078,15
UCR26c,control,UC1-Mobile,5.0,c,1.0,0.8972832333473932,0.6868975162506104,0.9925743341445923,0.9077211790884403,21
UCR26c,control,UC1-Mobile,5.0,i,2.0,0.8746073704499465,0.7553615570068359,0.9762053489685059,0.9325825483354204,13
UCR26c,control,UC1-Mobile,5.0,ia,2.0,0.5062571446100871,0.4666616320610046,0.530379056930542,0.9815245417280976,15
UCR26c,control,UC1-Mobile,6.0,ay,3.0,0.7301271145160382,0.6661679744720459,0.7993104457855225,0.9446023148086988,13
UCR26c,control,UC1-Mobile,6.0,c,1.0,0.7781851689020792,0.7422494888305664,0.8019938468933105,0.9746491709519965,6
UCR26c,control,UC1-Mobile,7.0,c,1.0,0.8114629685878754,0.7134876847267151,0.9319471120834351,0.9283478927323376,16
UCR26c,control,UC1-Mobile,8.0,ay,1.0,0.9681491494178772,0.946412980556488,0.9825749397277832,0.9864947945063983,15
UCR26c,control,UC1-Mobile,8.0,c,1.0,0.9159774581591288,0.8683532476425171,0.99689781665802,0.9697211226327331,15
UCR26c,control,UC1-Mobile,9.0,ay,1.0,0.9438408960898718,0.8944441080093384,0.9591308832168579,0.9802808130157904,12
UCR26c,control,UC1-Mobile,9.0,c,1.0,0.8529550671577454,0.6229308843612671,0.9816654920578003,0.898163604529464,10
UCR26c,control,UC2-Health,1.0,c,1.0,0.9194095651308696,0.9020504951477051,0.9576830863952637,0.9749478907900978,15
UCR26c,control,UC2-Health,1.0,pr,1.0,0.9398130178451538,0.9398130178451538,0.9398130178451538,,1
UCR26c,control,UC2-Health,2.0,ay,1.0,0.8963841398557028,0.8823935389518738,0.9205085039138794,0.9897875169136608,15
UCR26c,control,UC2-Health,3.0,ay,1.0,0.8503853718439738,0.8164819478988647,0.8599044680595398,0.9876102439411658,15
UCR26c,control,UC2-Health,3.0,c,1.0,0.807660068336286,0.6481053829193115,0.8322699069976807,0.9427142194806402,19
UCR26c,control,UC2-Health,3.0,pr,1.0,0.8317726135253907,0.7100718021392822,0.9100655317306519,0.9196584314524984,5
UCR26c,control,UC2-Health,4.0,ay,1.0,0.8315532724062602,0.8247527480125427,0.8372322916984558,0.9961485448641206,15
UCR26c,control,UC2-Health,4.0,c,1.0,0.8770262320836385,0.854947030544281,0.969946026802063,0.954427949421817,15
UCR26c,control,UC2-Health,5.0,ay,1.0,0.8778716166814168,0.7632954120635986,0.9128546714782715,0.9645920517672202,15
UCR26c,control,UC2-Health,5.0,c,1.0,0.9345009615344386,0.6181255578994751,0.9955383539199829,0.9326658519261314,31
UCR26c,control,UC2-Health,5.0,pr,1.0,0.9748245477676392,0.9543642997741699,0.994345486164093,0.9808514382698027,5
UCR26c,control,UC2-Health,6.0,ay,1.0,0.8858478585879008,0.8716740608215332,0.9196366667747498,0.9863986741356633,15
UCR26c,control,UC2-Health,6.0,c,1.0,0.9322133978207906,0.9276968240737915,0.9339479804039001,0.9981722470570632,15
UCR26c,control,UC2-Health,8.0,ay,1.0,0.8853227615356445,0.865873396396637,0.956783652305603,0.9750179484502323,15
UCR26c,control,UC2-Health,8.0,c,1.0,0.9890274484952291,0.986894965171814,0.994178056716919,0.9973740592731829,15
UCR26c,control,UC2-Health,9.0,a,1.0,0.7046353816986084,0.6924632787704468,0.7229605317115784,0.9860898991316418,4
UCR26c,control,UC2-Health,9.0,ay,1.0,0.8907140970230103,0.8808510303497314,0.9262160062789917,0.9896361230462036,15
UCR26c,control,UC2-Health,9.0,c,1.0,0.9754849910736084,0.973278284072876,0.9850962162017822,0.9962544428816036,15
UCR26c,control,UC2-Health,9.0,pr,1.0,0.9189154207706451,0.9057276844978333,0.9258384108543396,0.9907353233940517,4
UCR26c,control,UC2-Mobile,1.0,ay,1.0,0.9582155187924702,0.9546115398406982,0.9637312293052673,0.9974567632851686,15
UCR26c,control,UC2-Mobile,1.0,c,1.0,0.9833362738291422,0.9587492942810059,0.9983792304992676,0.9818790138969493,15
UCR26c,control,UC2-Mobile,1.0,ia,2.0,0.7489905635515849,0.6750187873840332,0.8081823587417603,0.951433450585408,15
UCR26c,control,UC2-Mobile,2.0,c,1.0,0.9309587677319845,0.7081511616706848,0.996985912322998,0.8910676638629142,18
UCR26c,control,UC2-Mobile,2.0,i,2.0,0.6569369196891784,0.5704636573791504,0.8223052024841309,0.9001380636548824,5
UCR26c,control,UC2-Mobile,2.0,ia,2.0,0.7615099284383986,0.5826038718223572,0.8149344325065613,0.9185109308813119,18
UCR26c,control,UC2-Mobile,3.0,c,1.0,0.8772283256053924,0.6203422546386719,0.9968189001083374,0.8606615070538034,20
UCR26c,control,UC2-Mobile,3.0,i,2.0,0.5873610717909676,0.5130017995834351,0.6736464500427246,0.9274818830678835,7
UCR26c,control,UC2-Mobile,3.0,ia,2.0,0.7583451734648811,0.5802960395812988,0.804862916469574,0.919417226357365,18
UCR26c,control,UC2-Mobile,4.0,ay,1.0,0.9019567728042602,0.90171217918396,0.9023236632347107,0.9996899209916856,15
UCR26c,control,UC2-Mobile,4.0,c,1.0,0.9884764552116394,0.9884764552116394,0.9884764552116394,1.0,15
UCR26c,control,UC2-Mobile,4.0,ia,2.0,0.6118651787439983,0.5516181588172913,0.6695793271064758,0.9592003967456806,15
UCR26c,control,UC2-Mobile,5.0,ay,3.0,0.7285788059234619,0.6661679744720459,0.7896586060523987,0.9450412781452188,9
UCR26c,control,UC2-Mobile,5.0,c,1.0,0.7588659048080444,0.6246826648712158,0.8019938468933105,0.9247791343071479,5
UCR26c,control,UC2-Mobile,6.0,ay,3.0,0.6395260691642761,0.6357070207595825,0.6433451175689697,0.994599049950723,2
UCR26c,control,UC2-Mobile,6.0,c,1.0,0.7559354230761528,0.746635913848877,0.7684683203697205,0.9899242641165102,8
UCR26c,control,UC2-Mobile,7.0,ay,3.0,0.6891566276550293,0.6888339519500732,0.6903588771820068,0.9993268315784369,5
UCR26c,control,UC2-Mobile,7.0,c,1.0,0.8982239325841268,0.7855111956596375,0.9903532862663269,0.9333749518282354,15
UCR26c,control,UC2-Mobile,8.0,ay,1.0,0.9449116428693135,0.845268189907074,0.9743455648422241,0.9639258333171604,15
UCR26c,control,UC2-Mobile,8.0,c,1.0,0.7325413760386015,0.6069719791412354,0.8857417106628418,0.916565547603435,38
UCR26c,control,UC2-Mobile,8.0,ia,2.0,0.4882997473080953,0.4193382263183594,0.5559015870094299,0.9552287035145445,12
UCR26c,control,UC2-Mobile,9.0,ay,1.0,0.9710211662145761,0.962060272693634,0.9741249084472656,0.9963501387779224,13
UCR26c,control,UC2-Mobile,9.0,c,1.0,0.9289461062068031,0.746583878993988,0.9900612831115723,0.9012505584303049,21
UCR26c,control,UC2-Mobile,9.0,ia,2.0,0.43283700942993164,0.3473166227340698,0.5183573961257935,0.8790559092753206,2
UCR26c,control,UC2-Mobile,10.0,ay,1.0,0.9561826825141907,0.9263253808021545,0.979882001876831,0.9849861536872037,15
UCR26c,control,UC2-Mobile,10.0,c,1.0,0.8479672372341156,0.8219419717788696,0.9205192923545837,0.9713274389404358,16
UCR26c,control,UC2-Mobile,10.0,i,2.0,0.7580633083979289,0.7130792140960693,0.9332383871078491,0.9463168474891664,30
UCR26c,control,UC2-Mobile,10.0,ia,2.0,0.431988517443339,0.422637403011322,0.4416365027427673,0.9952394202494391,9
UCR26c,control,UC3-Health,1.0,ay,2.0,0.9611323662102222,0.8432061672210693,0.9952506422996521,0.9536782842568979,16
UCR26c,control,UC3-Health,1.0,c,1.0,0.593470021088918,0.5654664635658264,0.6534562110900879,0.9800141841043506,15
UCR26c,control,UC3-Health,1.0,ia,2.0,0.7433090416284708,0.5498770475387573,0.8539891839027405,0.922586015682047,26
UCR26c,control,UC3-Health,2.0,c,1.0,0.7703395205385545,0.5487543940544128,0.8672727346420288,0.8931942940871603,17
UCR26c,control,UC3-Health,3.0,c,1.0,0.9716515690088272,0.7797960638999939,0.9988232851028442,0.9461879306092318,16
UCR26c,control,UC3-Health,3.0,i,2.0,0.634950598080953,0.5471135377883911,0.678668737411499,0.9505962300793961,6
UCR26c,control,UC3-Health,4.0,ay,1.0,0.9671716888745626,0.9641158580780029,0.9684770107269287,0.9986044048731708,15
UCR26c,control,UC3-Health,4.0,c,1.0,0.9900927424430848,0.986461877822876,0.9922925233840942,0.9976876662263121,15
UCR26c,control,UC3-Health,4.0,i,1.0,0.9813090860843658,0.9796604514122009,0.982132613658905,0.9988839661281176,4
UCR26c,control,UC3-Health,4.0,pr,1.0,0.9441337585449219,0.9441337585449219,0.9441337585449219,,1
UCR26c,control,UC3-Health,5.0,ay,1.0,0.819583922624588,0.6753656268119812,0.9739019274711609,0.9178912323633147,18
UCR26c,control,UC3-Health,5.0,c,1.0,0.6891158223152161,0.6297998428344727,0.7484318017959595,0.9161145373528885,2
UCR26c,control,UC3-Health,5.0,i,2.0,0.5982378103903362,0.4833482801914215,0.9534735679626465,0.8675734481757253,42
